event_id,event_type,mode,audience,level,duration_total_min,phase_order,phase_label,phase_format,is_mandatory_phase,phase_duration_min,satisfaction_phase_score,recommendation_target
384,conference,en_ligne,etudiants,intermediaire,226,4,intervention_invite,speech,0,47,4.22,swap
384,conference,en_ligne,etudiants,intermediaire,226,5,cloture,speech,1,39,4.96,keep
385,sensibilisation,presentiel,mixte,intermediaire,174,1,ouverture,speech,1,37,3.34,keep
385,sensibilisation,presentiel,mixte,intermediaire,174,2,presentation,speech,1,37,3.36,add_after
385,sensibilisation,presentiel,mixte,intermediaire,174,3,temoignage,speech,0,37,4.21,keep
385,sensibilisation,presentiel,mixte,intermediaire,174,4,pause,pause,1,26,3.4,keep
385,sensibilisation,presentiel,mixte,intermediaire,174,5,cloture,speech,1,34,4.82,keep
386,atelier,presentiel,professionnels,avance,137,1,ouverture,speech,1,23,3.78,remove
386,atelier,presentiel,professionnels,avance,137,2,pause,pause,1,16,3.26,keep
386,atelier,presentiel,professionnels,avance,137,3,atelier_principal,pratique,1,30,3.84,add_after
386,atelier,presentiel,professionnels,avance,137,4,restitution,speech,1,23,3.78,swap
386,atelier,presentiel,professionnels,avance,137,5,icebreaker,activite,0,21,3.41,swap
386,atelier,presentiel,professionnels,avance,137,6,cloture,speech,1,21,3.62,add_after
387,sensibilisation,presentiel,mixte,avance,141,1,ouverture,speech,1,30,4.98,keep
387,sensibilisation,presentiel,mixte,avance,141,2,pause,pause,1,21,4.65,keep
387,sensibilisation,presentiel,mixte,avance,141,3,presentation,speech,1,30,4.21,keep
387,sensibilisation,presentiel,mixte,avance,141,4,temoignage,speech,0,30,3.66,keep
387,sensibilisation,presentiel,mixte,avance,141,5,cloture,speech,1,27,3.98,keep
388,formation,hybride,etudiants,intermediaire,362,1,ouverture,speech,1,77,4.8,add_after
388,formation,hybride,etudiants,intermediaire,362,2,pause,pause,1,53,3.92,keep
388,formation,hybride,etudiants,intermediaire,362,3,introduction,speech,1,77,4.82,keep
388,formation,hybride,etudiants,intermediaire,362,4,etude_de_cas,atelier,0,84,4.14,keep
388,formation,hybride,etudiants,intermediaire,362,5,cloture,speech,1,69,4.89,keep
389,atelier,en_ligne,mixte,avance,232,1,ouverture,speech,1,40,3.15,keep
389,atelier,en_ligne,mixte,avance,232,2,atelier_principal,pratique,1,52,4.53,keep
389,atelier,en_ligne,mixte,avance,232,3,icebreaker,activite,0,36,3.9,keep
389,atelier,en_ligne,mixte,avance,232,4,pause,pause,1,27,4.01,keep
389,atelier,en_ligne,mixte,avance,232,5,restitution,speech,1,40,3.92,keep
389,atelier,en_ligne,mixte,avance,232,6,cloture,speech,1,36,4.39,add_after
390,sensibilisation,en_ligne,mixte,intermediaire,90,1,ouverture,speech,1,16,4.34,keep
390,sensibilisation,en_ligne,mixte,intermediaire,90,2,temoignage,speech,0,16,3.92,keep
390,sensibilisation,en_ligne,mixte,intermediaire,90,3,stand_info,activite,0,14,4.31,keep
390,sensibilisation,en_ligne,mixte,intermediaire,90,4,presentation,speech,1,16,3.88,keep
390,sensibilisation,en_ligne,mixte,intermediaire,90,5,pause,pause,1,11,3.56,keep
390,sensibilisation,en_ligne,mixte,intermediaire,90,6,cloture,speech,1,14,3.32,add_after
391,depistage,presentiel,etudiants,intermediaire,139,1,ouverture,speech,1,29,3.88,keep
391,depistage,presentiel,etudiants,intermediaire,139,2,orientation,qna,1,29,4.43,swap
391,depistage,presentiel,etudiants,intermediaire,139,3,flux_depistage,pratique,1,35,4.06,keep
391,depistage,presentiel,etudiants,intermediaire,139,4,pause,pause,1,17,3.1,keep
391,depistage,presentiel,etudiants,intermediaire,139,5,cloture,speech,1,26,4.27,keep
392,formation,en_ligne,mixte,intermediaire,234,1,ouverture,speech,1,39,4.82,keep
392,formation,en_ligne,mixte,intermediaire,234,2,module_pratique,pratique,1,47,3.03,keep
392,formation,en_ligne,mixte,intermediaire,234,3,pause,pause,1,27,3.03,keep
392,formation,en_ligne,mixte,intermediaire,234,4,introduction,speech,1,39,4.64,keep
392,formation,en_ligne,mixte,intermediaire,234,5,etude_de_cas,atelier,0,43,3.13,remove
392,formation,en_ligne,mixte,intermediaire,234,6,cloture,speech,1,35,3.19,add_after
393,atelier,hybride,etudiants,intro,263,1,ouverture,speech,1,45,4.88,keep
393,atelier,hybride,etudiants,intro,263,2,restitution,speech,1,45,3.43,keep
393,atelier,hybride,etudiants,intro,263,3,icebreaker,activite,0,40,3.35,keep
393,atelier,hybride,etudiants,intro,263,4,pause,pause,1,31,3.63,keep
393,atelier,hybride,etudiants,intro,263,5,atelier_principal,pratique,1,58,3.78,keep
393,atelier,hybride,etudiants,intro,263,6,cloture,speech,1,40,3.13,add_after
394,depistage,en_ligne,etudiants,intro,218,1,ouverture,speech,1,38,4.92,keep
394,depistage,en_ligne,etudiants,intro,218,2,flux_depistage,pratique,1,45,4.96,keep
394,depistage,en_ligne,etudiants,intro,218,3,pause,pause,1,22,4.36,keep
394,depistage,en_ligne,etudiants,intro,218,4,briefing,speech,1,38,4.94,keep
394,depistage,en_ligne,etudiants,intro,218,5,orientation,qna,1,38,3.66,keep
394,depistage,en_ligne,etudiants,intro,218,6,cloture,speech,1,34,4.77,keep
395,sensibilisation,presentiel,professionnels,intro,187,1,ouverture,speech,1,41,3.04,add_after
395,sensibilisation,presentiel,professionnels,intro,187,2,stand_info,activite,0,37,3.25,keep
395,sensibilisation,presentiel,professionnels,intro,187,3,presentation,speech,1,41,3.86,keep
395,sensibilisation,presentiel,professionnels,intro,187,4,pause,pause,1,29,3.16,keep
395,sensibilisation,presentiel,professionnels,intro,187,5,cloture,speech,1,37,3.28,keep
396,atelier,presentiel,professionnels,intro,129,1,ouverture,speech,1,28,4.04,remove
396,atelier,presentiel,professionnels,intro,129,2,icebreaker,activite,0,25,4.3,keep
396,atelier,presentiel,professionnels,intro,129,3,pause,pause,1,20,3.05,keep
396,atelier,presentiel,professionnels,intro,129,4,restitution,speech,1,28,4.69,keep
396,atelier,presentiel,professionnels,intro,129,5,cloture,speech,1,25,3.48,keep
397,atelier,hybride,mixte,avance,288,1,ouverture,speech,1,64,4.74,keep
397,atelier,hybride,mixte,avance,288,2,pause,pause,1,44,3.38,keep
397,atelier,hybride,mixte,avance,288,3,icebreaker,activite,0,57,4.27,keep
397,atelier,hybride,mixte,avance,288,4,restitution,speech,1,64,3.41,keep
397,atelier,hybride,mixte,avance,288,5,cloture,speech,1,57,4.19,add_after
398,atelier,presentiel,mixte,intro,239,1,ouverture,speech,1,53,3.61,keep
398,atelier,presentiel,mixte,intro,239,2,pause,pause,1,37,4.94,keep
398,atelier,presentiel,mixte,intro,239,3,icebreaker,activite,0,47,3.4,swap
398,atelier,presentiel,mixte,intro,239,4,restitution,speech,1,53,3.96,remove
398,atelier,presentiel,mixte,intro,239,5,cloture,speech,1,47,3.72,keep
399,sensibilisation,en_ligne,professionnels,avance,170,1,ouverture,speech,1,30,4.19,keep
399,sensibilisation,en_ligne,professionnels,avance,170,2,pause,pause,1,21,4.45,keep
399,sensibilisation,en_ligne,professionnels,avance,170,3,presentation,speech,1,30,3.51,keep
399,sensibilisation,en_ligne,professionnels,avance,170,4,temoignage,speech,0,30,3.91,keep
399,sensibilisation,en_ligne,professionnels,avance,170,5,stand_info,activite,0,27,4.21,keep
399,sensibilisation,en_ligne,professionnels,avance,170,6,cloture,speech,1,27,3.27,keep
400,atelier,presentiel,etudiants,intro,248,1,ouverture,speech,1,42,3.98,keep
400,atelier,presentiel,etudiants,intro,248,2,icebreaker,activite,0,38,4.18,keep
400,atelier,presentiel,etudiants,intro,248,3,pause,pause,1,29,3.08,keep
400,atelier,presentiel,etudiants,intro,248,4,atelier_principal,pratique,1,55,4.84,keep
400,atelier,presentiel,etudiants,intro,248,5,restitution,speech,1,42,4.13,keep
400,atelier,presentiel,etudiants,intro,248,6,cloture,speech,1,38,3.87,keep
401,conference,hybride,mixte,intermediaire,287,1,ouverture,speech,1,59,3.96,swap
401,conference,hybride,mixte,intermediaire,287,2,pause,pause,1,41,3.72,keep
401,conference,hybride,mixte,intermediaire,287,3,keynote,speech,1,71,4.41,keep
401,conference,hybride,mixte,intermediaire,287,4,panel,panel,0,59,4.33,keep
401,conference,hybride,mixte,intermediaire,287,5,cloture,speech,1,53,4.21,remove
402,atelier,en_ligne,etudiants,avance,231,1,ouverture,speech,1,39,4.41,remove
402,atelier,en_ligne,etudiants,avance,231,2,restitution,speech,1,39,3.16,swap
402,atelier,en_ligne,etudiants,avance,231,3,atelier_principal,pratique,1,51,4.75,keep
402,atelier,en_ligne,etudiants,avance,231,4,pause,pause,1,27,3.85,keep
402,atelier,en_ligne,etudiants,avance,231,5,icebreaker,activite,0,35,4.38,keep
402,atelier,en_ligne,etudiants,avance,231,6,cloture,speech,1,35,4.07,swap
403,depistage,en_ligne,mixte,intermediaire,166,1,ouverture,speech,1,29,4.4,keep
403,depistage,en_ligne,mixte,intermediaire,166,2,pause,pause,1,17,3.34,keep
403,depistage,en_ligne,mixte,intermediaire,166,3,briefing,speech,1,29,3.98,keep
403,depistage,en_ligne,mixte,intermediaire,166,4,orientation,qna,1,29,4.55,keep
403,depistage,en_ligne,mixte,intermediaire,166,5,flux_depistage,pratique,1,34,3.83,keep
403,depistage,en_ligne,mixte,intermediaire,166,6,cloture,speech,1,26,3.86,keep
404,atelier,hybride,etudiants,intro,174,1,ouverture,speech,1,38,4.5,add_after
404,atelier,hybride,etudiants,intro,174,2,restitution,speech,1,38,3.38,remove
404,atelier,hybride,etudiants,intro,174,3,pause,pause,1,27,4.74,keep
404,atelier,hybride,etudiants,intro,174,4,icebreaker,activite,0,34,3.88,swap
404,atelier,hybride,etudiants,intro,174,5,cloture,speech,1,34,3.22,keep
405,formation,en_ligne,etudiants,intermediaire,168,1,ouverture,speech,1,35,3.02,keep
405,formation,en_ligne,etudiants,intermediaire,168,2,introduction,speech,1,35,4.91,keep
405,formation,en_ligne,etudiants,intermediaire,168,3,pause,pause,1,25,4.58,keep
405,formation,en_ligne,etudiants,intermediaire,168,4,etude_de_cas,atelier,0,39,3.08,keep
405,formation,en_ligne,etudiants,intermediaire,168,5,cloture,speech,1,32,4.58,keep
406,depistage,en_ligne,professionnels,intermediaire,164,1,ouverture,speech,1,28,4.63,remove
406,depistage,en_ligne,professionnels,intermediaire,164,2,briefing,speech,1,28,4.33,keep
406,depistage,en_ligne,professionnels,intermediaire,164,3,flux_depistage,pratique,1,34,3.11,keep
406,depistage,en_ligne,professionnels,intermediaire,164,4,orientation,qna,1,28,3.66,keep
406,depistage,en_ligne,professionnels,intermediaire,164,5,pause,pause,1,17,3.91,keep
406,depistage,en_ligne,professionnels,intermediaire,164,6,cloture,speech,1,25,4.4,add_after
407,atelier,presentiel,mixte,intro,255,1,ouverture,speech,1,43,4.32,keep
407,atelier,presentiel,mixte,intro,255,2,icebreaker,activite,0,39,4.28,remove
407,atelier,presentiel,mixte,intro,255,3,atelier_principal,pratique,1,57,3.64,keep
407,atelier,presentiel,mixte,intro,255,4,pause,pause,1,30,4.75,keep
407,atelier,presentiel,mixte,intro,255,5,restitution,speech,1,43,4.94,add_after
407,atelier,presentiel,mixte,intro,255,6,cloture,speech,1,39,4.36,keep
408,sensibilisation,en_ligne,mixte,avance,159,1,ouverture,speech,1,28,4.21,keep
408,sensibilisation,en_ligne,mixte,avance,159,2,stand_info,activite,0,26,4.74,swap
408,sensibilisation,en_ligne,mixte,avance,159,3,temoignage,speech,0,28,4.57,keep
408,sensibilisation,en_ligne,mixte,avance,159,4,pause,pause,1,20,3.06,keep
408,sensibilisation,en_ligne,mixte,avance,159,5,presentation,speech,1,28,4.0,keep
408,sensibilisation,en_ligne,mixte,avance,159,6,cloture,speech,1,26,4.66,remove
409,sensibilisation,presentiel,professionnels,intro,151,1,ouverture,speech,1,33,3.87,keep
409,sensibilisation,presentiel,professionnels,intro,151,2,stand_info,activite,0,30,3.32,swap
409,sensibilisation,presentiel,professionnels,intro,151,3,pause,pause,1,23,4.81,keep
409,sensibilisation,presentiel,professionnels,intro,151,4,presentation,speech,1,33,4.53,keep
409,sensibilisation,presentiel,professionnels,intro,151,5,cloture,speech,1,30,3.52,keep
410,formation,hybride,etudiants,avance,359,1,ouverture,speech,1,60,4.82,add_after
410,formation,hybride,etudiants,avance,359,2,etude_de_cas,atelier,0,66,4.45,keep
410,formation,hybride,etudiants,avance,359,3,module_pratique,pratique,1,73,4.31,keep
410,formation,hybride,etudiants,avance,359,4,pause,pause,1,42,4.57,keep
410,formation,hybride,etudiants,avance,359,5,introduction,speech,1,60,4.93,keep
410,formation,hybride,etudiants,avance,359,6,cloture,speech,1,54,3.47,keep
411,conference,presentiel,etudiants,intro,228,1,ouverture,speech,1,38,4.15,keep
411,conference,presentiel,etudiants,intro,228,2,intervention_invite,speech,0,42,3.12,keep
411,conference,presentiel,etudiants,intro,228,3,panel,panel,0,38,4.69,remove
411,conference,presentiel,etudiants,intro,228,4,keynote,speech,1,46,3.64,keep
411,conference,presentiel,etudiants,intro,228,5,pause,pause,1,27,4.36,keep
411,conference,presentiel,etudiants,intro,228,6,cloture,speech,1,34,4.59,keep
412,depistage,hybride,etudiants,intro,210,1,ouverture,speech,1,36,4.36,keep
412,depistage,hybride,etudiants,intro,210,2,pause,pause,1,22,3.57,keep
412,depistage,hybride,etudiants,intro,210,3,briefing,speech,1,36,4.49,swap
412,depistage,hybride,etudiants,intro,210,4,orientation,qna,1,36,4.66,keep
412,depistage,hybride,etudiants,intro,210,5,flux_depistage,pratique,1,44,3.64,keep
412,depistage,hybride,etudiants,intro,210,6,cloture,speech,1,33,4.38,keep
413,depistage,en_ligne,mixte,intro,108,1,ouverture,speech,1,21,4.4,keep
413,depistage,en_ligne,mixte,intro,108,2,flux_depistage,pratique,1,25,4.73,keep
413,depistage,en_ligne,mixte,intro,108,3,orientation,qna,1,21,3.98,keep
413,depistage,en_ligne,mixte,intro,108,4,briefing,speech,1,21,4.97,keep
413,depistage,en_ligne,mixte,intro,108,5,cloture,speech,1,19,4.7,remove
414,depistage,en_ligne,professionnels,intermediaire,176,1,ouverture,speech,1,30,4.39,keep
414,depistage,en_ligne,professionnels,intermediaire,176,2,orientation,qna,1,30,4.71,keep
414,depistage,en_ligne,professionnels,intermediaire,176,3,flux_depistage,pratique,1,37,3.26,add_after
414,depistage,en_ligne,professionnels,intermediaire,176,4,pause,pause,1,18,4.16,keep
414,depistage,en_ligne,professionnels,intermediaire,176,5,briefing,speech,1,30,4.61,swap
414,depistage,en_ligne,professionnels,intermediaire,176,6,cloture,speech,1,27,4.42,keep
415,atelier,hybride,etudiants,intermediaire,255,1,ouverture,speech,1,56,3.72,swap
415,atelier,hybride,etudiants,intermediaire,255,2,restitution,speech,1,56,3.2,add_after
415,atelier,hybride,etudiants,intermediaire,255,3,icebreaker,activite,0,51,4.72,keep
415,atelier,hybride,etudiants,intermediaire,255,4,pause,pause,1,39,4.97,keep
415,atelier,hybride,etudiants,intermediaire,255,5,cloture,speech,1,51,4.36,keep
416,formation,presentiel,professionnels,intermediaire,225,1,ouverture,speech,1,43,4.25,keep
416,formation,presentiel,professionnels,intermediaire,225,2,introduction,speech,1,43,3.07,keep
416,formation,presentiel,professionnels,intermediaire,225,3,module_pratique,pratique,1,51,3.98,keep
416,formation,presentiel,professionnels,intermediaire,225,4,etude_de_cas,atelier,0,47,4.91,keep
416,formation,presentiel,professionnels,intermediaire,225,5,cloture,speech,1,38,3.75,keep
417,formation,en_ligne,mixte,intermediaire,200,1,ouverture,speech,1,40,3.24,keep
417,formation,en_ligne,mixte,intermediaire,200,2,module_pratique,pratique,1,48,4.82,keep
417,formation,en_ligne,mixte,intermediaire,200,3,pause,pause,1,28,4.17,keep
417,formation,en_ligne,mixte,intermediaire,200,4,etude_de_cas,atelier,0,44,4.97,keep
417,formation,en_ligne,mixte,intermediaire,200,5,cloture,speech,1,36,4.39,keep
418,depistage,presentiel,professionnels,intermediaire,266,1,ouverture,speech,1,59,4.43,swap
418,depistage,presentiel,professionnels,intermediaire,266,2,pause,pause,1,35,4.08,keep
418,depistage,presentiel,professionnels,intermediaire,266,3,orientation,qna,1,59,3.81,keep
418,depistage,presentiel,professionnels,intermediaire,266,4,briefing,speech,1,59,3.79,add_after
418,depistage,presentiel,professionnels,intermediaire,266,5,cloture,speech,1,53,4.57,keep
419,formation,hybride,mixte,avance,380,1,ouverture,speech,1,77,4.11,add_after
419,formation,hybride,mixte,avance,380,2,module_pratique,pratique,1,93,3.25,keep
419,formation,hybride,mixte,avance,380,3,pause,pause,1,54,3.26,keep
419,formation,hybride,mixte,avance,380,4,etude_de_cas,atelier,0,85,3.41,keep
419,formation,hybride,mixte,avance,380,5,cloture,speech,1,69,3.32,keep
420,formation,presentiel,etudiants,avance,256,1,ouverture,speech,1,52,4.89,keep
420,formation,presentiel,etudiants,avance,256,2,pause,pause,1,36,4.57,keep
420,formation,presentiel,etudiants,avance,256,3,module_pratique,pratique,1,62,4.32,keep
420,formation,presentiel,etudiants,avance,256,4,etude_de_cas,atelier,0,57,3.89,keep
420,formation,presentiel,etudiants,avance,256,5,cloture,speech,1,47,4.15,keep
421,depistage,en_ligne,mixte,avance,231,1,ouverture,speech,1,49,3.28,swap
421,depistage,en_ligne,mixte,avance,231,2,flux_depistage,pratique,1,58,3.43,keep
421,depistage,en_ligne,mixte,avance,231,3,pause,pause,1,29,4.1,keep
421,depistage,en_ligne,mixte,avance,231,4,orientation,qna,1,49,4.18,keep
421,depistage,en_ligne,mixte,avance,231,5,cloture,speech,1,44,4.46,keep
422,depistage,en_ligne,professionnels,intermediaire,112,1,ouverture,speech,1,21,4.07,keep
422,depistage,en_ligne,professionnels,intermediaire,112,2,briefing,speech,1,21,4.47,remove
422,depistage,en_ligne,professionnels,intermediaire,112,3,flux_depistage,pratique,1,26,4.39,keep
422,depistage,en_ligne,professionnels,intermediaire,112,4,orientation,qna,1,21,3.74,keep
422,depistage,en_ligne,professionnels,intermediaire,112,5,cloture,speech,1,19,4.64,keep
423,sensibilisation,presentiel,professionnels,intermediaire,153,1,ouverture,speech,1,27,3.13,keep
423,sensibilisation,presentiel,professionnels,intermediaire,153,2,temoignage,speech,0,27,3.73,keep
423,sensibilisation,presentiel,professionnels,intermediaire,153,3,stand_info,activite,0,25,3.55,swap
423,sensibilisation,presentiel,professionnels,intermediaire,153,4,presentation,speech,1,27,3.45,keep
423,sensibilisation,presentiel,professionnels,intermediaire,153,5,pause,pause,1,19,3.75,keep
423,sensibilisation,presentiel,professionnels,intermediaire,153,6,cloture,speech,1,25,4.94,keep
424,formation,presentiel,etudiants,avance,366,1,ouverture,speech,1,62,4.21,swap
424,formation,presentiel,etudiants,avance,366,2,introduction,speech,1,62,3.34,remove
424,formation,presentiel,etudiants,avance,366,3,module_pratique,pratique,1,74,3.78,keep
424,formation,presentiel,etudiants,avance,366,4,etude_de_cas,atelier,0,68,3.69,keep
424,formation,presentiel,etudiants,avance,366,5,pause,pause,1,43,4.48,keep
424,formation,presentiel,etudiants,avance,366,6,cloture,speech,1,55,4.94,keep
425,depistage,en_ligne,professionnels,avance,127,1,ouverture,speech,1,22,3.11,add_after
425,depistage,en_ligne,professionnels,avance,127,2,pause,pause,1,13,4.95,keep
425,depistage,en_ligne,professionnels,avance,127,3,orientation,qna,1,22,4.42,keep
425,depistage,en_ligne,professionnels,avance,127,4,briefing,speech,1,22,4.22,keep
425,depistage,en_ligne,professionnels,avance,127,5,flux_depistage,pratique,1,26,3.37,remove
425,depistage,en_ligne,professionnels,avance,127,6,cloture,speech,1,20,4.6,keep
426,conference,en_ligne,mixte,avance,206,1,ouverture,speech,1,42,3.15,keep
426,conference,en_ligne,mixte,avance,206,2,pause,pause,1,30,3.19,keep
426,conference,en_ligne,mixte,avance,206,3,keynote,speech,1,51,4.15,keep
426,conference,en_ligne,mixte,avance,206,4,panel,panel,0,42,3.57,keep
426,conference,en_ligne,mixte,avance,206,5,cloture,speech,1,38,4.86,add_after
427,formation,en_ligne,mixte,avance,334,1,ouverture,speech,1,68,4.82,add_after
427,formation,en_ligne,mixte,avance,334,2,pause,pause,1,47,4.43,keep
427,formation,en_ligne,mixte,avance,334,3,etude_de_cas,atelier,0,74,4.41,keep
427,formation,en_ligne,mixte,avance,334,4,module_pratique,pratique,1,81,4.5,keep
427,formation,en_ligne,mixte,avance,334,5,cloture,speech,1,61,3.49,add_after
428,depistage,hybride,mixte,intro,185,1,ouverture,speech,1,41,4.03,remove
428,depistage,hybride,mixte,intro,185,2,pause,pause,1,24,3.85,keep
428,depistage,hybride,mixte,intro,185,3,orientation,qna,1,41,3.76,keep
428,depistage,hybride,mixte,intro,185,4,briefing,speech,1,41,3.23,swap
428,depistage,hybride,mixte,intro,185,5,cloture,speech,1,37,3.5,keep
429,formation,en_ligne,professionnels,intermediaire,204,1,ouverture,speech,1,42,4.87,swap
429,formation,en_ligne,professionnels,intermediaire,204,2,pause,pause,1,29,4.7,keep
429,formation,en_ligne,professionnels,intermediaire,204,3,module_pratique,pratique,1,51,3.11,keep
429,formation,en_ligne,professionnels,intermediaire,204,4,introduction,speech,1,42,3.92,keep
429,formation,en_ligne,professionnels,intermediaire,204,5,cloture,speech,1,38,3.21,keep
430,atelier,en_ligne,professionnels,intro,184,1,ouverture,speech,1,31,3.01,add_after
430,atelier,en_ligne,professionnels,intro,184,2,pause,pause,1,22,3.5,keep
430,atelier,en_ligne,professionnels,intro,184,3,icebreaker,activite,0,28,3.94,keep
430,atelier,en_ligne,professionnels,intro,184,4,restitution,speech,1,31,3.73,swap
430,atelier,en_ligne,professionnels,intro,184,5,atelier_principal,pratique,1,41,4.07,keep
430,atelier,en_ligne,professionnels,intro,184,6,cloture,speech,1,28,4.98,keep
431,sensibilisation,presentiel,etudiants,intermediaire,181,1,ouverture,speech,1,40,3.27,keep
431,sensibilisation,presentiel,etudiants,intermediaire,181,2,pause,pause,1,28,3.66,keep
431,sensibilisation,presentiel,etudiants,intermediaire,181,3,temoignage,speech,0,40,3.06,keep
431,sensibilisation,presentiel,etudiants,intermediaire,181,4,stand_info,activite,0,36,4.9,remove
431,sensibilisation,presentiel,etudiants,intermediaire,181,5,cloture,speech,1,36,4.97,keep
432,sensibilisation,hybride,professionnels,avance,201,1,ouverture,speech,1,43,4.59,keep
432,sensibilisation,hybride,professionnels,avance,201,2,temoignage,speech,0,43,3.69,keep
432,sensibilisation,hybride,professionnels,avance,201,3,pause,pause,1,30,4.37,keep
432,sensibilisation,hybride,professionnels,avance,201,4,presentation,speech,1,43,3.1,add_after
432,sensibilisation,hybride,professionnels,avance,201,5,cloture,speech,1,39,3.86,keep
433,formation,en_ligne,professionnels,intermediaire,201,1,ouverture,speech,1,42,3.56,keep
433,formation,en_ligne,professionnels,intermediaire,201,2,etude_de_cas,atelier,0,47,3.53,keep
433,formation,en_ligne,professionnels,intermediaire,201,3,introduction,speech,1,42,4.33,keep
433,formation,en_ligne,professionnels,intermediaire,201,4,pause,pause,1,29,3.95,keep
433,formation,en_ligne,professionnels,intermediaire,201,5,cloture,speech,1,38,4.57,keep
434,depistage,hybride,etudiants,intro,186,1,ouverture,speech,1,39,3.55,keep
434,depistage,hybride,etudiants,intro,186,2,pause,pause,1,23,3.29,keep
434,depistage,hybride,etudiants,intro,186,3,flux_depistage,pratique,1,47,3.04,keep
434,depistage,hybride,etudiants,intro,186,4,orientation,qna,1,39,4.73,keep
434,depistage,hybride,etudiants,intro,186,5,cloture,speech,1,35,4.05,keep
435,atelier,presentiel,professionnels,intermediaire,135,1,ouverture,speech,1,23,3.73,remove
435,atelier,presentiel,professionnels,intermediaire,135,2,pause,pause,1,16,4.42,keep
435,atelier,presentiel,professionnels,intermediaire,135,3,restitution,speech,1,23,3.49,swap
435,atelier,presentiel,professionnels,intermediaire,135,4,atelier_principal,pratique,1,30,3.36,keep
435,atelier,presentiel,professionnels,intermediaire,135,5,icebreaker,activite,0,20,4.32,keep
435,atelier,presentiel,professionnels,intermediaire,135,6,cloture,speech,1,20,3.57,keep
436,depistage,presentiel,professionnels,intro,197,1,ouverture,speech,1,41,3.66,add_after
436,depistage,presentiel,professionnels,intro,197,2,flux_depistage,pratique,1,50,3.72,add_after
436,depistage,presentiel,professionnels,intro,197,3,pause,pause,1,25,4.06,keep
436,depistage,presentiel,professionnels,intro,197,4,orientation,qna,1,41,3.74,keep
436,depistage,presentiel,professionnels,intro,197,5,cloture,speech,1,37,3.42,keep
437,formation,presentiel,mixte,avance,334,1,ouverture,speech,1,71,3.15,keep
437,formation,presentiel,mixte,avance,334,2,pause,pause,1,49,3.69,keep
437,formation,presentiel,mixte,avance,334,3,etude_de_cas,atelier,0,78,4.45,keep
437,formation,presentiel,mixte,avance,334,4,introduction,speech,1,71,4.98,keep
437,formation,presentiel,mixte,avance,334,5,cloture,speech,1,63,4.44,keep
438,atelier,en_ligne,mixte,avance,210,1,ouverture,speech,1,36,3.84,swap
438,atelier,en_ligne,mixte,avance,210,2,pause,pause,1,25,4.01,keep
438,atelier,en_ligne,mixte,avance,210,3,restitution,speech,1,36,3.04,keep
438,atelier,en_ligne,mixte,avance,210,4,atelier_principal,pratique,1,47,4.39,keep
438,atelier,en_ligne,mixte,avance,210,5,icebreaker,activite,0,32,3.09,keep
438,atelier,en_ligne,mixte,avance,210,6,cloture,speech,1,32,4.59,keep
439,sensibilisation,en_ligne,mixte,avance,105,1,ouverture,speech,1,19,4.21,keep
439,sensibilisation,en_ligne,mixte,avance,105,2,presentation,speech,1,19,3.01,keep
439,sensibilisation,en_ligne,mixte,avance,105,3,temoignage,speech,0,19,4.18,keep
439,sensibilisation,en_ligne,mixte,avance,105,4,pause,pause,1,13,4.86,keep
439,sensibilisation,en_ligne,mixte,avance,105,5,stand_info,activite,0,17,4.03,keep
439,sensibilisation,en_ligne,mixte,avance,105,6,cloture,speech,1,17,4.44,keep
440,atelier,en_ligne,mixte,intermediaire,120,1,ouverture,speech,1,26,4.88,keep
440,atelier,en_ligne,mixte,intermediaire,120,2,pause,pause,1,18,3.27,keep
440,atelier,en_ligne,mixte,intermediaire,120,3,icebreaker,activite,0,24,4.75,keep
440,atelier,en_ligne,mixte,intermediaire,120,4,restitution,speech,1,26,4.96,remove
440,atelier,en_ligne,mixte,intermediaire,120,5,cloture,speech,1,24,3.42,keep
441,conference,hybride,mixte,intermediaire,378,1,ouverture,speech,1,64,4.97,keep
441,conference,hybride,mixte,intermediaire,378,2,keynote,speech,1,76,3.02,keep
441,conference,hybride,mixte,intermediaire,378,3,pause,pause,1,44,4.46,keep
441,conference,hybride,mixte,intermediaire,378,4,intervention_invite,speech,0,70,3.56,keep
441,conference,hybride,mixte,intermediaire,378,5,panel,panel,0,64,3.03,keep
441,conference,hybride,mixte,intermediaire,378,6,cloture,speech,1,57,4.74,swap
442,depistage,presentiel,mixte,avance,280,1,ouverture,speech,1,49,3.54,keep
442,depistage,presentiel,mixte,avance,280,2,pause,pause,1,29,4.62,keep
442,depistage,presentiel,mixte,avance,280,3,briefing,speech,1,49,4.51,keep
442,depistage,presentiel,mixte,avance,280,4,orientation,qna,1,49,3.46,add_after
442,depistage,presentiel,mixte,avance,280,5,flux_depistage,pratique,1,58,3.74,swap
442,depistage,presentiel,mixte,avance,280,6,cloture,speech,1,44,3.19,keep
443,atelier,presentiel,etudiants,avance,166,1,ouverture,speech,1,28,4.37,keep
443,atelier,presentiel,etudiants,avance,166,2,atelier_principal,pratique,1,37,3.29,keep
443,atelier,presentiel,etudiants,avance,166,3,restitution,speech,1,28,3.91,keep
443,atelier,presentiel,etudiants,avance,166,4,icebreaker,activite,0,25,3.81,add_after
443,atelier,presentiel,etudiants,avance,166,5,pause,pause,1,20,3.27,keep
